110,7,60
1,-1,1,-1,3,0,54,3,41
1,-1,1,-1,4,0,62,0,46
1,-1,1,-1,3,0,33,5,54
1,-1,1,-1,4,0,83,1,17
1,-1,1,-1,2,0,16,4,57
1,-1,1,-1,3,0,64,4,44
1,-1,1,-1,2,0,15,1,8
1,-1,1,-1,2,0,35,2,51
1,-1,1,-1,4,0,65,6,41
1,-1,1,-1,1,0,16,1,49
1,-1,1,-1,1,0,105,2,8
1,-1,1,-1,4,0,68,3,29
1,-1,1,-1,3,0,68,6,34
1,-1,1,-1,3,0,9,2,58
1,-1,1,-1,4,0,64,1,28
1,-1,1,-1,2,0,37,3,47
1,-1,1,-1,3,0,15,4,16
1,-1,1,-1,1,0,42,2,2
1,-1,1,-1,4,0,58,6,2
1,-1,1,-1,3,0,100,4,55
1,-1,1,-1,4,0,72,2,6
1,-1,1,-1,1,0,63,1,25
1,-1,1,-1,1,0,103,6,29
1,-1,1,-1,1,0,69,5,14
1,-1,1,-1,1,0,12,5,46
1,-1,1,-1,2,0,90,5,54
1,-1,1,-1,1,0,36,3,31
1,-1,1,-1,4,0,34,4,34
1,-1,1,-1,3,0,36,2,14
1,-1,1,-1,3,0,27,1,2
1,-1,1,-1,3,0,76,5,13
1,-1,1,-1,1,0,28,5,2
1,-1,1,-1,4,0,41,0,54
1,-1,1,-1,1,0,83,3,10
1,-1,1,-1,1,0,70,4,41
1,-1,1,-1,4,0,63,3,45
1,-1,1,-1,3,0,98,4,38
1,-1,1,-1,4,0,95,5,43
1,-1,1,-1,1,0,46,2,25
1,-1,1,-1,2,0,31,3,32
1,-1,1,-1,3,0,65,1,43
1,-1,1,-1,1,0,89,4,18
1,-1,1,-1,2,0,84,6,10
1,-1,1,-1,3,0,7,6,37
1,-1,1,-1,3,0,34,5,2
1,-1,1,-1,2,0,61,5,44
1,-1,1,-1,4,0,105,3,24
1,-1,1,-1,1,0,1,4,7
1,-1,1,-1,4,0,52,0,33
1,-1,1,-1,3,0,18,0,4
1,-1,1,-1,2,0,37,1,15
1,-1,1,-1,2,0,76,4,29
1,-1,1,-1,1,0,32,4,48
1,-1,1,-1,1,0,2,1,54
1,-1,1,-1,2,0,86,0,55
1,-1,1,-1,1,0,14,1,13
1,-1,1,-1,2,0,98,4,47
1,-1,1,-1,1,0,4,2,14
1,-1,1,-1,2,0,84,0,18
1,-1,1,-1,4,0,35,2,0
1,-1,1,-1,1,0,0,5,51
1,-1,1,-1,2,0,49,2,28
1,-1,1,-1,4,0,7,4,0
1,-1,1,-1,1,0,84,3,33
1,-1,1,-1,2,0,67,6,12
1,-1,1,-1,2,0,55,6,4
1,-1,1,-1,4,0,17,0,13
1,-1,1,-1,1,0,63,4,12
1,-1,1,-1,2,0,88,5,48
1,-1,1,-1,3,0,25,6,54
1,-1,1,-1,2,0,28,2,4
1,-1,1,-1,3,0,102,1,25
1,-1,1,-1,1,0,79,3,9
1,-1,1,-1,4,0,89,1,31
1,-1,1,-1,2,0,104,4,3
1,-1,1,-1,1,0,29,5,32
1,-1,1,-1,3,0,91,3,51
1,-1,1,-1,3,0,35,0,34
1,-1,1,-1,4,0,45,5,51
1,-1,1,-1,3,0,25,3,33
1,-1,1,-1,3,0,53,2,58
1,-1,1,-1,2,0,67,5,14
1,-1,1,-1,4,0,72,0,19
1,-1,1,-1,3,0,43,4,12
1,-1,1,-1,4,0,82,5,21
1,-1,1,-1,1,0,81,2,40
1,-1,1,-1,4,0,80,0,7
1,-1,1,-1,3,0,77,3,9
1,-1,1,-1,2,0,42,5,39
1,-1,1,-1,2,0,41,5,20
1,-1,1,-1,2,0,70,1,44
1,-1,1,-1,4,0,91,2,0
