100,7,60
1,-1,1,-1,2,0,10,5,4
1,-1,1,-1,3,0,42,6,43
1,-1,1,-1,4,0,31,5,13
1,-1,1,-1,3,0,96,0,57
1,-1,1,-1,1,0,33,0,33
1,-1,1,-1,2,0,99,5,46
1,-1,1,-1,2,0,21,5,55
1,-1,1,-1,3,0,43,6,18
1,-1,1,-1,3,0,58,3,9
1,-1,1,-1,4,0,27,5,22
1,-1,1,-1,4,0,49,1,29
1,-1,1,-1,1,0,75,3,18
1,-1,1,-1,1,0,54,3,23
1,-1,1,-1,2,0,72,0,57
1,-1,1,-1,3,0,31,5,4
1,-1,1,-1,1,0,43,6,54
1,-1,1,-1,3,0,56,4,22
1,-1,1,-1,2,0,82,1,51
1,-1,1,-1,4,0,19,5,39
1,-1,1,-1,3,0,8,6,22
1,-1,1,-1,1,0,66,2,10
1,-1,1,-1,4,0,60,1,31
1,-1,1,-1,2,0,1,1,58
1,-1,1,-1,3,0,15,3,19
1,-1,1,-1,1,0,50,0,28
1,-1,1,-1,1,0,94,4,27
1,-1,1,-1,1,0,7,3,29
1,-1,1,-1,4,0,18,5,42
1,-1,1,-1,1,0,65,0,36
1,-1,1,-1,4,0,61,1,29
1,-1,1,-1,4,0,21,6,42
1,-1,1,-1,1,0,94,4,50
1,-1,1,-1,2,0,18,5,24
1,-1,1,-1,2,0,77,6,24
1,-1,1,-1,3,0,92,0,24
1,-1,1,-1,2,0,91,4,10
1,-1,1,-1,4,0,13,4,13
1,-1,1,-1,1,0,28,5,35
1,-1,1,-1,4,0,38,0,31
1,-1,1,-1,3,0,88,3,45
1,-1,1,-1,4,0,26,6,40
1,-1,1,-1,2,0,61,4,5
1,-1,1,-1,3,0,54,3,21
1,-1,1,-1,2,0,38,3,56
1,-1,1,-1,1,0,52,0,15
1,-1,1,-1,3,0,33,5,26
1,-1,1,-1,2,0,68,5,56
1,-1,1,-1,1,0,63,4,59
1,-1,1,-1,4,0,57,4,59
1,-1,1,-1,4,0,67,2,19
1,-1,1,-1,4,0,22,0,41
1,-1,1,-1,4,0,25,5,9
1,-1,1,-1,3,0,24,2,44
1,-1,1,-1,2,0,12,2,48
1,-1,1,-1,2,0,35,1,34
1,-1,1,-1,4,0,51,5,55
1,-1,1,-1,4,0,10,5,56
1,-1,1,-1,1,0,58,5,51
1,-1,1,-1,2,0,10,5,52
1,-1,1,-1,3,0,45,4,39
